Pickup Location,Drop Location,Ride Distance,Booking Value,Avg Customer Arrival Time,Driver Ratings,Avg Vehicle Arrival Time,Customer Rating,Hour,Cancelled by Customer,Cancelled by Driver,Completed,Incomplete,No Driver Found,Auto,Bike,Go Mini,Go Sedan,Premier Sedan,Uber XL,eBike,Cash,Credit Card,Debit Card,UPI,Uber Wallet,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
770,761,13.22,89.94,5.0,4.24,1.46,4.49,16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
801,3479,1.52,52.89,3.11,4.33,2.3,4.4,9,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5592,4966,26.93,32.63,3.87,4.2,1.28,4.32,14,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
760,824,4.86,72.88,2.6,4.12,1.53,4.45,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
779,5174,5.09,55.39,4.38,4.12,1.77,4.32,14,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5117,3484,16.86,149.52,3.56,3.69,3.61,3.68,8,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
744,763,21.56,166.01,4.2,4.11,1.54,4.26,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
817,4464,10.99,154.74,4.84,3.82,2.65,3.96,8,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3546,3484,24.07,362.705,3.32,4.44,1.85,4.53,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3716,5481,4.53,117.97,3.26,4.73,3.14,5.0,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
779,5174,8.42,206.7,4.66,4.58,2.23,4.96,14,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4744,2583,7.47,201.98,3.38,4.43,2.2,4.64,16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5175,5670,19.94,269.25,7.25,3.65,5.99,2.92,18,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
784,4464,3.51,72.53,8.05,3.12,4.96,2.52,17,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5202,4464,10.18,135.62,4.47,3.89,1.92,3.89,14,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
751,4966,19.66,239.33,5.03,3.65,3.09,3.6,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5774,779,1.67,37.05,5.34,3.6,7.75,2.41,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
769,833,13.42,157.16,4.11,3.76,2.83,3.77,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
794,5670,18.17,179.58,4.4,4.12,2.72,4.09,18,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
771,2773,1.49,45.49,3.42,4.52,2.26,4.97,3,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5117,815,2.26,84.95,4.23,4.82,1.41,4.53,19,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5592,758,24.86,266.32,5.09,3.58,1.85,3.71,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
751,763,23.29,288.96,3.93,3.98,2.22,4.13,15,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
761,802,26.93,312.63,4.54,4.3,2.9,4.09,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
772,779,3.94,63.07,3.64,4.18,1.28,4.69,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763,802,5.05,65.9,3.99,4.26,1.79,4.38,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
774,835,11.88,143.6,5.14,3.94,3.03,3.88,16,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
770,763,26.93,362.705,4.12,4.13,2.48,4.41,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
727,710,8.25,89.94,3.82,4.11,2.5,4.25,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3546,747,5.34,74.73,2.51,4.48,2.36,4.66,14,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
774,761,4.07,65.28,4.04,4.13,3.42,4.39,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
769,707,6.63,158.23,3.43,4.56,2.57,4.62,8,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
760,763,5.5,89.94,5.29,3.29,5.31,2.57,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
749,798,1.25,49.31,8.19,3.09,7.7,2.09,20,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3600,4966,4.25,49.53,6.46,3.49,2.66,2.76,21,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5592,3479,5.78,79.2,2.43,3.88,2.55,3.82,8,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4130,789,0.56,32.61,4.26,4.07,3.04,3.86,21,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5117,3490,6.26,88.94,2.67,4.38,1.46,4.43,12,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
739,802,0.43,32.75,2.68,4.19,2.34,4.17,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
784,781,1.91,53.43,2.62,4.43,2.7,4.5,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
815,5481,9.67,118.36,4.51,3.76,2.35,3.75,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
770,752,18.46,200.12,4.07,4.19,2.77,4.07,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
800,3490,1.1,36.08,7.3,2.91,7.14,2.05,4,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
719,4027,7.83,189.81,3.3,4.79,1.29,5.0,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
739,4464,7.36,124.81,8.4,3.64,2.9,3.25,9,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
733,2740,1.59,71.48,2.74,5.0,3.16,5.0,18,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
749,815,2.83,66.84,2.6,4.36,1.56,4.41,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
811,5174,4.31,69.98,5.85,3.27,7.14,2.25,8,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
784,785,6.08,86.15,3.69,4.48,2.21,4.75,22,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3546,780,0.94,41.59,2.43,3.54,6.59,2.45,17,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
897,5481,10.12,122.73,7.3,3.19,6.05,2.24,16,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3534,3584,4.29,65.05,9.12,3.36,7.75,2.33,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
800,819,1.39,40.05,3.72,4.25,2.31,4.1,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
793,781,1.84,42.51,9.46,3.2,5.95,2.33,8,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
782,799,11.66,93.73,3.88,4.2,1.93,4.35,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4744,785,2.35,57.03,3.47,3.74,2.13,3.57,9,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
834,809,23.15,167.66,4.72,4.24,2.31,4.28,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
727,793,3.69,48.66,6.42,3.1,5.26,2.52,16,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780,5670,11.5,89.94,4.02,4.14,2.12,3.97,21,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
757,781,0.69,40.54,4.07,4.13,1.89,4.28,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
772,4027,5.51,79.08,4.96,3.73,3.18,3.71,9,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
745,763,4.36,69.2,4.17,4.24,2.27,4.37,9,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
698,802,25.17,362.705,4.19,4.53,2.05,4.98,16,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5175,802,8.37,116.98,2.59,3.75,3.36,3.25,18,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
756,2773,15.72,146.89,3.39,4.03,2.77,4.06,9,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,3584,5.32,71.8,6.53,2.8,6.82,2.22,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5117,763,1.14,35.71,9.46,3.22,6.24,2.38,14,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
779,5670,1.07,32.61,6.41,3.29,7.75,2.44,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
793,783,3.79,60.56,3.42,3.64,4.69,3.04,12,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5774,4966,10.91,128.78,3.3,4.0,2.41,3.96,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4130,802,0.43,34.53,2.43,4.23,2.06,4.22,17,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4744,4966,11.34,173.95,9.46,3.21,7.75,2.03,17,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
771,4901,0.75,33.42,2.75,4.32,2.51,4.4,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3600,781,11.68,134.46,2.43,4.32,2.49,4.39,7,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5774,749,14.75,155.94,5.84,4.16,2.59,4.01,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
769,802,17.31,173.82,3.37,3.67,2.3,3.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
757,752,3.75,83.98,3.01,4.29,4.36,4.12,23,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5592,4464,3.27,89.94,4.06,4.12,3.91,3.83,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
810,763,1.71,44.92,4.02,4.0,2.92,4.05,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
769,765,3.49,103.2,3.58,4.58,2.75,4.6,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
812,873,15.05,156.43,4.0,4.33,1.7,4.48,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3534,3484,0.44,32.61,3.85,4.0,2.21,4.1,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5774,802,14.45,158.8,4.83,3.9,1.8,4.1,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5117,786,8.25,99.16,6.71,2.93,5.29,2.06,7,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4744,758,26.93,362.705,3.9,3.95,1.86,4.12,13,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
777,786,20.22,362.705,4.19,4.38,3.08,4.54,9,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5202,759,14.37,136.41,2.78,4.22,1.65,4.14,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
763,710,2.8,70.45,3.95,4.12,2.45,3.99,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
757,4901,4.19,60.15,3.07,3.97,2.32,3.91,23,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
785,809,12.33,212.21,5.67,4.25,1.78,4.66,18,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3716,2773,1.07,89.94,4.04,4.49,1.63,4.9,20,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
769,782,4.1,73.58,3.48,4.47,1.28,4.64,14,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3716,788,0.62,32.61,2.93,4.02,3.29,3.84,21,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
761,785,7.04,85.25,3.85,4.04,1.68,4.38,19,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
769,788,0.46,32.97,2.66,4.04,1.46,4.46,11,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,786,0.43,32.61,3.75,4.01,2.66,4.17,22,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
811,827,5.56,84.6,3.46,4.0,3.0,4.07,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
749,802,12.16,119.52,5.35,3.51,7.21,2.57,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
793,4464,7.58,103.91,7.81,3.09,4.09,2.48,11,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
798,816,0.44,34.26,4.03,4.17,3.02,4.12,12,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
732,799,5.97,83.1,2.43,4.38,1.9,4.47,13,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
740,3490,4.17,362.705,3.16,4.04,1.71,4.31,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4744,785,19.45,89.94,4.49,4.12,2.66,4.09,23,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790,5481,3.52,51.66,3.11,3.64,3.4,3.41,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
731,4901,3.55,121.96,2.43,4.91,2.99,5.0,9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
799,802,5.8,154.01,2.89,4.6,2.58,4.82,15,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
760,5481,0.43,36.28,9.46,3.23,5.66,2.56,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
769,785,13.69,130.06,3.29,4.25,2.85,4.18,18,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
749,802,24.02,156.78,4.43,3.9,1.93,3.85,15,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
811,841,0.43,89.94,7.19,3.37,4.78,2.61,17,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
749,752,7.14,172.3,2.82,4.66,1.56,5.0,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2730,4464,2.78,80.55,6.21,3.73,7.75,3.12,21,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
758,5174,11.7,126.44,3.94,3.79,1.51,3.8,13,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2499,5174,11.78,129.34,3.26,4.16,2.16,4.2,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
795,5481,21.82,89.94,3.09,4.25,3.0,4.59,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
790,784,0.43,32.61,3.55,4.44,7.75,4.64,5,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
810,827,26.93,362.705,4.6,4.27,2.15,4.38,17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
829,782,10.95,121.99,3.61,3.73,2.66,3.48,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3534,769,5.07,78.74,3.96,4.23,1.32,4.47,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
834,763,8.93,213.13,4.53,4.08,5.28,3.73,7,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5592,809,2.22,54.25,2.58,3.6,2.44,3.29,20,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3534,3490,7.49,153.81,4.95,3.85,2.66,2.8,13,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812,3479,2.45,62.35,4.3,4.14,3.09,3.73,20,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
800,3584,6.02,82.85,9.46,3.3,4.56,2.84,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3534,873,2.14,46.34,3.89,4.24,3.61,3.97,18,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
698,758,0.43,32.61,3.29,4.23,1.62,4.24,16,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
782,4027,3.34,100.27,9.46,3.1,3.93,2.71,18,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
771,809,18.64,261.42,3.99,4.38,2.82,4.16,17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
795,802,0.98,44.94,3.38,4.42,3.36,4.66,8,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4744,3490,8.9,141.56,4.53,4.11,3.9,3.66,17,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3600,783,5.76,62.2,6.59,3.6,7.74,2.27,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
772,5481,4.83,133.13,8.85,3.1,5.01,2.65,17,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
770,3584,2.4,52.58,3.72,4.06,2.93,4.03,5,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5774,810,4.21,80.1,4.34,3.89,2.66,3.87,17,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
761,3479,11.28,89.94,7.24,4.04,5.02,3.37,21,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
763,760,0.56,89.94,3.43,4.65,2.9,4.12,22,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3534,4464,4.63,68.37,4.21,4.09,2.58,4.02,10,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5774,4464,0.43,33.29,3.6,4.29,1.92,4.24,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4130,782,4.93,104.29,4.35,4.02,3.35,4.08,9,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
766,743,0.43,36.24,3.26,4.53,2.65,4.62,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
712,5174,12.05,203.39,5.21,4.33,2.55,4.15,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5774,747,0.43,34.54,2.88,4.06,2.44,4.28,8,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2730,873,6.33,74.74,3.02,3.4,7.39,2.43,17,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2499,807,3.52,53.66,3.49,3.68,1.46,3.68,21,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
782,763,0.72,32.61,9.16,2.92,4.58,2.32,7,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
763,799,18.13,89.94,4.4,4.47,2.82,4.22,17,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4733,5481,0.43,36.63,2.43,4.04,2.69,4.07,17,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2499,5481,9.14,207.01,2.89,4.54,2.76,4.69,10,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5774,4870,18.8,89.94,3.54,4.07,2.46,4.04,7,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
766,743,25.05,333.97,4.66,3.88,3.28,3.75,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5774,4870,1.77,40.0,6.33,3.53,6.56,2.45,15,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
761,4027,22.36,362.705,5.66,3.65,3.36,3.28,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
783,754,2.54,51.39,3.32,4.2,3.72,4.2,18,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
753,768,11.07,169.09,7.85,3.48,6.14,3.1,7,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,4870,0.62,32.61,2.94,4.23,1.31,4.45,12,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
